"Informant","Northern","SentenceID","read","Version","InformantGroup","UniqueNumb","type","Realization","Reflexive","Adverb","Subcondition","WordOrder","Comment"
"T203","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2305,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T204","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2305,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T205","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2305,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T206","no","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2305,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T207","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2305,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T208","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2305,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T210","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2305,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T211","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2305,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T213","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2305,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T214","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2305,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T218","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2305,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T222","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2305,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T223","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2305,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T200","yes","int.nev1","Barberer Ole seg aldri om morgenen?",1,"A",2306,"Produce","Ho Anne spurte om han Ole aldri barbere seg om morran.","Reflexive","aldri","EmbQ","AV",NA
"T201","yes","int.nev1","Barberer Ole seg aldri om morgenen?",1,"A",2306,"Produce","Anne spurte om Ole aldri barbere seg om morran.","Reflexive","aldri","EmbQ","AV",NA
"T202","yes","int.nev1","Barberer Ole seg aldri om morgenen?",1,"A",2306,"Produce","Anne spurte om han Ole aldri barbere seg om morran.","Reflexive","aldri","EmbQ","AV",NA
"T203","yes","int.nev1","Barberer Ole seg aldri om morgenen?",1,"A",2306,"Produce","Ho Anne spurte om han Ole aldri barbere seg om morran.","Reflexive","aldri","EmbQ","AV",NA
"T204","yes","int.nev1","Barberer Ole seg aldri om morgenen?",1,"A",2306,"Produce","Anne spurte om han Ole .. Ole aldri barber sæ om morran.","Reflexive","aldri","EmbQ","AV","pause"
"T205","yes","int.nev1","Barberer Ole seg aldri om morgenen?",1,"A",2306,"Produce","Anne spurte om Ole aldri barbere seg om morran.","Reflexive","aldri","EmbQ","AV",NA
"T206","no","int.nev1","Barberer Ole seg aldri om morgenen?",1,"A",2306,"Produce","Anne spurte om Ole aldri barber seg om morran.","Reflexive","aldri","EmbQ","AV",NA
"T207","yes","int.nev1","Barberer Ole seg aldri om morgenen?",1,"A",2306,"Produce","Anne spurte om han Ole aldri barbere seg om morran.","Reflexive","aldri","EmbQ","AV",NA
"T208","yes","int.nev1","Barberer Ole seg aldri om morgenen?",1,"A",2306,"Produce","Ho Anne spurte om han Ole aldri barbere seg om morran.","Reflexive","aldri","EmbQ","AV",NA
"T210","yes","int.nev1","Barberer Ole seg aldri om morgenen?",1,"A",2306,"Produce","Anne spurte om Ole aldri barbere seg om morgen.","Reflexive","aldri","EmbQ","AV",NA
"T211","yes","int.nev1","Barberer Ole seg aldri om morgenen?",1,"A",2306,"Produce","Ho Anne spurte om han Ole aldri barbere seg om morran.","Reflexive","aldri","EmbQ","AV",NA
"T213","yes","int.nev1","Barberer Ole seg aldri om morgenen?",1,"A",2306,"Produce","Anne spurte om Ole aldri barbere seg om morran.","Reflexive","aldri","EmbQ","AV",NA
"T214","yes","int.nev1","Barberer Ole seg aldri om morgenen?",1,"A",2306,"Produce","Ho Anne spurte om han Ole aldri barbere seg om morran.","Reflexive","aldri","EmbQ","AV",NA
"T218","yes","int.nev1","Barberer Ole seg aldri om morgenen?",1,"A",2306,"Produce","Anne spurte om Ole aldri barbere seg om morran.","Reflexive","aldri","EmbQ","AV",NA
"T222","yes","int.nev1","Barberer Ole seg aldri om morgenen?",1,"A",2306,"Produce","Anne spurte om Ole aldri barbere seg om morran.","Reflexive","aldri","EmbQ","AV",NA
"T223","yes","int.nev1","Barberer Ole seg aldri om morgenen?",1,"A",2306,"Produce","Anne spurte om Ole aldri barbere seg om morran.","Reflexive","aldri","EmbQ","AV",NA
"T200","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2306,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T201","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2306,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T202","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2306,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T203","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2306,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T204","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2306,"Read","Barbere han Ole aldri sæ om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T205","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2306,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T206","no","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2306,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T207","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2306,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T208","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2306,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T210","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2306,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T211","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2306,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T213","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2306,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T214","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2306,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T218","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2306,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T222","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2306,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T223","yes","int.nev1","Barberer Ole seg aldri om morgenen?",NA,"A",2306,"Read","Barberer Ole seg aldri om morgenen?","Reflexive","aldri","EmbQ",NA,NA
"T200","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2307,"Produce","Han Ole spurte om han Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T201","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2307,"Produce","Ole spurte om Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T202","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2307,"Produce","Ole spurte om han Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T203","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2307,"Produce","Han Ole spurte om han Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T204","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2307,"Produce","Ole spurte om han Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T205","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2307,"Produce","Ole spurte om Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T206","no","int.al2","Sykler Pål alltid til jobb?",1,"A",2307,"Produce","Ole spurte om Pål alltid sykler til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T207","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2307,"Produce","Han Ole spurte om han Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T208","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2307,"Produce","Han Ole spurte om han Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T210","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2307,"Produce","Ole spurte om Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T211","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2307,"Produce","Han Ole spurte om han Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T213","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2307,"Produce","Ole spurte om Pål alltid syklet til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T214","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2307,"Produce","Han Ole spurte om han Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T218","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2307,"Produce",NA,"NonReflexive","alltid","EmbQ",NA,"experimenter changed too next item too quickly"
"T222","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2307,"Produce","Ole spurte om Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T223","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2307,"Produce","Ole spurte om Pål alltid sykler til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T301","no","int.al2","Sykler Pål alltid til jobb?",2,"B",2307,"Produce","Ole spurte om Pål alltid sykler til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T302","no","int.al2","Sykler Pål alltid til jobb?",2,"B",2307,"Produce","Ole spurte om Pål alltid sykla til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T303","no","int.al2","Sykler Pål alltid til jobb?",2,"B",2307,"Produce","Ole spurte om Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T304","yes","int.al2","Sykler Pål alltid til jobb?",2,"B",2307,"Produce","Han Ole spurte om han Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T305","no","int.al2","Sykler Pål alltid til jobb?",2,"B",2307,"Produce","Ole spurte om Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T307","yes","int.al2","Sykler Pål alltid til jobb?",2,"B",2307,"Produce","Ole spurte om Pål alltid sykle te jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T308","yes","int.al2","Sykler Pål alltid til jobb?",2,"B",2307,"Produce","Han Ole spurte om han Pål bestandig sykla te jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T309","yes","int.al2","Sykler Pål alltid til jobb?",2,"B",2307,"Produce","Ole spurte om Pål sykle te jobb.","NonReflexive","alltid","EmbQ","OTHER","drop adverb"
"T310","yes","int.al2","Sykler Pål alltid til jobb?",2,"B",2307,"Produce","Ole spurte om Pål alltid sykler til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T311","yes","int.al2","Sykler Pål alltid til jobb?",2,"B",2307,"Produce","Ole spurte om Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T312","yes","int.al2","Sykler Pål alltid til jobb?",2,"B",2307,"Produce","Han Ola spurt om han Pål alltid sykla til jobben.","NonReflexive","alltid","EmbQ","AV",NA
"T200","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T201","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T202","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T203","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T204","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T205","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T206","no","int.al2","Sykler Pål alltid til jobb?",NA,"A",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T207","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T208","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T210","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T211","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T213","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T214","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T218","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T222","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T223","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2307,"Read","Pål sykle alltid te jobb.","NonReflexive","alltid","EmbQ",NA,"decl"
"T301","no","int.al2","Sykler Pål alltid til jobb?",NA,"B",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T302","no","int.al2","Sykler Pål alltid til jobb?",NA,"B",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T303","no","int.al2","Sykler Pål alltid til jobb?",NA,"B",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T304","yes","int.al2","Sykler Pål alltid til jobb?",NA,"B",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T305","no","int.al2","Sykler Pål alltid til jobb?",NA,"B",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T307","yes","int.al2","Sykler Pål alltid til jobb?",NA,"B",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T308","yes","int.al2","Sykler Pål alltid til jobb?",NA,"B",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T309","yes","int.al2","Sykler Pål alltid til jobb?",NA,"B",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T310","yes","int.al2","Sykler Pål alltid til jobb?",NA,"B",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T311","yes","int.al2","Sykler Pål alltid til jobb?",NA,"B",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T312","yes","int.al2","Sykler Pål alltid til jobb?",NA,"B",2307,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T200","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2308,"Produce","Marit spurte om han Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T201","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2308,"Produce","Marit spurte om Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T202","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2308,"Produce","Marit spør om han Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T203","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2308,"Produce","Ho Marit spurte om han Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T204","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2308,"Produce","Marit spurte om han Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T205","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2308,"Produce","Marit spurte om Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T206","no","int.al2","Sykler Pål alltid til jobb?",1,"A",2308,"Produce","Marit spurte om Pål alltid sykler til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T207","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2308,"Produce","Ho Marit spurte om han Pål alltid sykle til jobben.","NonReflexive","alltid","EmbQ","AV",NA
"T208","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2308,"Produce","Ho Marit spurte om han Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T210","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2308,"Produce","Marit spurte om Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T211","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2308,"Produce","Ho Marit spurte om han Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T213","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2308,"Produce","Marit spurte om Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T214","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2308,"Produce","Ho Marit spurte om han Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T218","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2308,"Produce","Marit spurte om Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T222","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2308,"Produce","Marit spurte om Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T223","yes","int.al2","Sykler Pål alltid til jobb?",1,"A",2308,"Produce","Marit spurte om Pål alltid sykle til jobb.","NonReflexive","alltid","EmbQ","AV",NA
"T200","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2308,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T201","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2308,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T202","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2308,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T203","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2308,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T204","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2308,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T205","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2308,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T206","no","int.al2","Sykler Pål alltid til jobb?",NA,"A",2308,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T207","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2308,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T208","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2308,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T210","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2308,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T211","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2308,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T213","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2308,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T214","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2308,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
"T218","yes","int.al2","Sykler Pål alltid til jobb?",NA,"A",2308,"Read","Sykler Pål alltid til jobb?","NonReflexive","alltid","EmbQ",NA,NA
